"buyer_id","part_num","volume","weighted","count","buyer_name"
1422,2.125,5484301,3.87469615544442e-07,8,"Личаківська райадміністрація Львівської міськради"
4471,2.125,4617359.3,4.60219762408353e-07,8,"Калинівська центральна районна лікарня Вінницької області"
2557,2.125,4574836.72,4.64497452053327e-07,8,"Прокуратура Харківської області"
4011,2.125,3996229.74,5.31751210079328e-07,8,"Відділ освіти Полтавської райдержадміністрації"
359,2.125,2959295.9,7.18076215359201e-07,16,"Головний інформаційно-обчислювальний центр ДП ""НЕК ""Укренерго"""
95803,2.125,2266203.3,9.37691689002483e-07,8,"Комунальний заклад ""Черкаська обласна дитяча лікарня"" Черкаської обласної ради"
4904,2.125,2073638.64,1.0247687128361e-06,8,"Перший воєнізований гірничорятувальний загін"
52,2.125,1962678.46,1.08270409203961e-06,8,"Міська стоматологічна поліклініка м.Чернігів"
952,2.125,1555940,1.36573389719398e-06,8,"Дмитрівський обласний психоневрологічний інтернат Луганської області"
1011,2.1304347826087,20557848.81,1.03631211723494e-07,23,"Комунальна лікувально-профілактична установа ""Донецьке обласне клінічне територіальне медичне об’єднання"""
9797,2.1304347826087,5631800,3.78286654818832e-07,23,"ДЗ “ДИТЯЧИЙ СПЕЦІАЛІЗОВАНИЙ (СПЕЦІАЛЬНИЙ) 
КЛІНІЧНИЙ САНАТОРІЙ “ІСКРА” МОЗ України"
2194,2.13333333333333,54030557.65,3.94838296349387e-08,15,"Управління житлово-комунального господарства, благоустрою та екології Тернопільської міськради"
1807,2.13333333333333,53766367.62,3.96778400283782e-08,15,"КЗОЗ ""Харківська міська клінічна лікарня №2"" "
3354,2.13333333333333,7735311.2,2.75791532903464e-07,15,"Управління освіти Шосткинської міської ради"
1041,2.13333333333333,6141104.96,3.47385909739171e-07,15,"Відділ освіти Ізмаїльської райдержадміністрації"
3773,2.13333333333333,6090306.86,3.50283390044707e-07,15,"Відділ освіти Чорнобаївської райдержадміністрації Черкаської області"
1481,2.13333333333333,2608961.02,8.17694598339891e-07,15,"Луганське обласне вище училище фізичної культури"
16179,2.13636363636364,7031977.59,3.03806946057636e-07,22,"Комунальна міська клінічна лікарня швидкої медичної допомоги м.Львова"
10178,2.13793103448276,12917347.8,1.65508513634878e-07,29,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ім.Н.К. Крупської"" МОЗ України"
2030,2.13793103448276,4412295.05,4.84539454015605e-07,29,"ДЗ ""Спеціалізований (спеціальний) клінічний санаторій імені В.П. Чкалова"" МОЗ України"
38621,2.14,52161013.04,4.10268105483099e-08,50,"КП  ""Комбінат дитячого харчування"" м.Харкова"
65762,2.14285714285714,323788687.18,6.61807292132442e-09,7,"Вищий спеціалізований суд України з розгляду цивільних і кримінальних справ"
1245,2.14285714285714,115240327.02,1.85946812046555e-08,7,"ПрАТ ""КРИМСЬКИЙ ТИТАН"""
1498,2.14285714285714,53647989.95,3.99429157523756e-08,28,"Департамент охорони здоров’я виконавчого органу Київської міськдержадміністрації"
641,2.14285714285714,35078572.09,6.10873537656915e-08,35,"ДУ ""Національний інститут хірургії та трансплантології ім. О.О. Шалімова"" НАМН України"
96526,2.14285714285714,33697428.08,6.35911185200797e-08,7,"ДП ""Хмельницька обласна служба єдиного замовника"""
365,2.14285714285714,23235562.16,9.22231675782766e-08,7,"Національний юридичний університет імені Ярослава Мудрого"
5584,2.14285714285714,18885536.36,1.13465516785415e-07,21,"Управління житлово-комунального господарства, архітектури та містобудування Олександрійської міськради Кіровоградської області"
4536,2.14285714285714,16520645.12,1.29707836909043e-07,7,"Комунальне підприємство Ялтинської міськради ""Комбінат благоустрою"" АР Крим"
2430,2.14285714285714,7985461.06,2.68344824019108e-07,7,"ДП ""Шахта ім.Ю.О. Гагаріна"""
35810,2.14285714285714,6638585.35,3.2278821915834e-07,14,"Комунальне комерційне підприємство Донецької міськради ""Донецькміськсвітло"""
861,2.14285714285714,6212894.95,3.44904776292273e-07,14,"Управління освіти, молоді та спорту Кам’янець-Подільської райдержадміністрації Хмельницької області"
10940,2.14285714285714,4159195.2,5.15209563344645e-07,7,"Відділ освіти Шевченківського району Управління освіти Департаменту гуманітарної політики Львівської міськради"
1495,2.14285714285714,3940734,5.43771069769526e-07,7,"Державне космічне агентство України"
1765,2.14285714285714,3665417,5.84614831779615e-07,7,"Черкаський обласний кардіологічний центр "
28720,2.14285714285714,2912047.5,7.3585926838664e-07,7,"Відділ освіти Сумської районної державної адміністрації"
721,2.14285714285714,2439387.8,8.78440542687449e-07,7,"Відділ освіти, молоді та спорту Жовтневої районної державної адміністрації"
620,2.14285714285714,2346611.79,9.13170705094405e-07,7,"ДУ ""Науково-практичний медичний центр дитячої кардіології та кардіохірургії МОЗ України"""
77926,2.14285714285714,2168151.66,9.88333603405374e-07,7,"УДППЗ ""Укрпошта"" в особі Миколаївської дирекції "
9772,2.14285714285714,2138091.17,1.00222907840602e-06,7,"КЗОЗ ""Харківська міська клінічна лікарня №7"""
20490,2.14285714285714,1672030.5,1.28158974543655e-06,7,"Хмельницький обласний онкологічний диспансер"
4825,2.14285714285714,1655361.85,1.29449470087591e-06,7,"ШАХТАРСЬКИЙ ДИТЯЧИЙ БУДИНОК-ІНТЕРНАТ ДЕПАРТАМЕНТУ СОЦІАЛЬНОГО ЗАХИСТУ НАСЕЛЕННЯ ДОНЕЦЬКОЇ ОБЛДЕРЖАДМІНІСТРАЦІЇ"
55306,2.14285714285714,1425830.75,1.5028832439314e-06,7,"Кобеляцький психоневрологічний будинок-інтернат Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
5838,2.14285714285714,1379157.96,1.55374308455367e-06,7,"Добропільський міськвиконком Донецької області"
6077,2.15384615384615,54199062.58,3.97395462452324e-08,13,"Державний науково-дослідний інститут з лабораторної діагностики та ветеринарно-санітарної експертизи"
10122,2.15384615384615,12035461,1.7895834267139e-07,26,"Відділ освіти Конотопської міськради Сумської області"
3868,2.15384615384615,6326888.89,3.40427371381601e-07,13,"Управління охорони здоров’я Свердловської міськради Луганської області"
9287,2.15384615384615,4132226.18,5.21231428296636e-07,13,"Управління освіти, культури, спорту та молодіжної політики Южненської міськради Одеської області"
3252,2.15384615384615,3892250,5.53367885887637e-07,13,"ВСП НАУ ""Кіровоградська льотна академія національного авіаційного університету"""
3003,2.15384615384615,2969330.25,7.25364298513496e-07,13,"Новояворівська міська рада"
2908,2.15625,74607144.26,2.89013876805905e-08,32,"Департамент охорони здоров’я Київської облдержадміністрації"
7528,2.15789473684211,14100347.38,1.53038409529036e-07,19,"Відділ освіти Кіровської районної у місті Дніпропетровську ради"
8454,2.16,6424007.44,3.36238713945201e-07,25,"Управління освіти Рубіжанської міської ради"
73275,2.16,6401067,3.37443741801172e-07,25,"Відділ освіти Чугуївської райдержадміністрації Харківської області"
9132,2.16129032258065,9532816,2.26721078281658e-07,31,"Управління освіти Первомайської міськради Миколаївської області"
151,2.16666666666667,125990869,1.71970134333042e-08,18,"ВАТ ""Запоріжжяобленерго"""
7239,2.16666666666667,119473947.93,1.8135055417572e-08,24,"Харківський центр професійно-технічної освіти державної служби зайнятості"
9635,2.16666666666667,98211895.44,2.20611429701032e-08,18,"Виконавча дирекція Фонду соцстрахування з тимчасової втрати працездатності"
711,2.16666666666667,73498342.35,2.94791228943501e-08,6,"ДП ""Іллічівський морський торговельний порт"""
1419,2.16666666666667,33421329.75,6.4828858781918e-08,18,"ДУ ""Інститут травматології та ортопедії АМН України"""
814,2.16666666666667,31630558.78,6.84991587324297e-08,6,"КП ""Управління капітального будівництва обласної ради"" м.Хмельницький"
1395,2.16666666666667,29675012.01,7.30131689900086e-08,36,"Відділ освіти Слов’янської міськради Донецької області"
80,2.16666666666667,26360783.4,8.21928026109674e-08,6,"ДП ""ВК ""Краснолиманська"""
165491,2.16666666666667,17642708.4,1.22808052910213e-07,12,"КЗ ""Центр організаційно-господарського забезпечення закладів освіти"" Хмельницької облради"
2932,2.16666666666667,17292111.68,1.2529798018669e-07,6,"Управління освіти Глибоцької райдержадміністрації Чернівецької області"
1985,2.16666666666667,16530173.42,1.31073438349122e-07,6,"Відділ освіти Сихівського району Управління освіти Департаменту гуманітарної політики Львівської міськради"
27336,2.16666666666667,15017423.31,1.44276859081671e-07,6,"КП ""Комплекс з вивозу побутових відходів"" м.Харкова"
1541,2.16666666666667,10295135.32,2.10455384928992e-07,6,"Комунальне підприємство ""Жилкомсервіс"""
4661,2.16666666666667,9310235,2.32718794602571e-07,6,"База ресурсного забезпечення та аварійно-рятувальних робіт ДСНС України"
456,2.16666666666667,7259499.4,2.98459514531631e-07,6,"Комунальне підприємство по ремонту і утриманню мостів і шляхів м.Києва ""Київавтошляхміст"""
55224,2.16666666666667,6104215.23,3.54945981592898e-07,6,"Управління з питань надзвичайних ситуацій та цивільного захисту населення Рівненської облдержадміністрації"
3138,2.16666666666667,5819998.54,3.72279589380561e-07,6,"Відділ освіти Мар'їнської райдержадміністрації Донецької області"
2952,2.16666666666667,4807348,4.50698943922235e-07,6,"Київський міський центр зайнятості Держцентру зайнятості Мінсоцполітики України"
1745,2.16666666666667,4070909.58,5.32231587090831e-07,6,"Адміністрація Центрального району  Миколаївської міської ради"
5952,2.16666666666667,3912642.27,5.53760481319614e-07,6,"Інститут теоретичної фізики ім.М.М. Боголюбова НАН України"
2938,2.16666666666667,3628842.17,5.97068311369041e-07,6,"Снігурівська центральна районна лікарня Миколаївської області"
35478,2.16666666666667,3066313.09,7.06603208176197e-07,6,"Миколаївський обласний Центр екстреної медичної допомоги та медицини катастроф - заклад комунальної власності області"
