"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
382426,429781,3420,188881,187840,"2012-12-17",14,187840,187840,206000,TRUE,"Виконавчий комітет Золотівської міської ради  міста Первомайська Луганської області"
383208,428379,5938,471900,471900,"2012-12-14",8,471900,471900,475000,TRUE,"Інститут сільського господарства Полісся НААН  України"
387673,425118,29765,170000,162000,"2012-12-07",6,162000,162000,170000,TRUE,"Новомиколаївська селищна рада Верхньодніпровського району Дніпропетровської області"
388769,433578,206907,3e+05,283800,"2012-12-28",27,283800,283800,286000,TRUE,"Спаська сільрада Сосницького району Чернігівської області"
385513,423142,85465,167000,166000,"2012-12-04",1,166000,166000,182000,TRUE,"Інститут садівництва НААН України"
440723,497000,53717,199000,168500,"2013-04-30",24,168500,168500,198000,TRUE,"Ярмолинецька селищна рада Хмельницької області"
433318,496591,162301,495000,495000,"2013-04-30",4,495000,495000,502000,TRUE,"МКП ""Вінницязеленбуд"""
427132,491824,6934,665000,636000,"2013-04-16",4,636000,636000,641000,TRUE,"Комунальне підприємство ""Ладижинський комбінат комунальних підприємств"" Ладижинської міської ради"
440151,496233,10844,180000,167000,"2013-04-30",8,167000,167000,169000,TRUE,"Березівський психоневрологічний інтернат Житомирської обласної ради"
449646,516434,3881,706250,704985,"2013-08-16",22,704985,704985,705200,TRUE,"ДП ""Харківський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
444159,512185,1309,460600,428540,"2013-07-16",8,428540,428540,438000,TRUE,"Радомишльський виконком міськради Житомирської області"
449281,515020,3881,903548,903400,"2013-08-07",22,903400,903400,903540,TRUE,"ДП ""Харківський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
452027,513724,232956,191000,191000,"2013-07-26",8,191000,191000,194500,TRUE,"Миропільська селищна рада"
435079,503075,228141,210000,198500,"2013-05-31",24,198500,198500,203000,TRUE,"Госпрозрахункове підприємство ""Комунальник"" Новоушицької селищної ради Хмельницької області"
450158,516113,154283,580000,579101,"2013-08-14",11,579101,579101,6e+05,TRUE,"КП ""Полігон Екологія"" м.Коломия Івано-Франківської області"
449334,515024,3881,169500,169400,"2013-08-07",22,169400,169400,169495,TRUE,"ДП ""Харківський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
438079,509989,55298,2e+05,160000,"2013-07-01",25,160000,160000,165000,TRUE,"Департамент економіки та розвитку Черкаської міськради"
441520,506727,50281,170000,172000,"2013-06-17",26,172000,172000,185000,TRUE,"Носівська міська рада Чернігівської області"
450089,512406,131178,2e+05,178000,"2013-07-15",19,178000,178000,186000,TRUE,"Квасилівська селищна рада Рівненської області"
444206,503389,207141,178000,178000,"2013-06-03",24,178000,178000,181000,TRUE,"Копистинська сільська рада"
456204,524023,237090,280000,249600,"2013-10-04",12,249600,249600,264500,TRUE,"Комунальне підприємство ""Макарівсервіс"" Макарівської селищної ради"
459979,525753,20889,192000,180000,"2013-10-11",25,180000,180000,182000,TRUE,"Шполянська міська рада"
454645,517434,122351,170000,170000,"2013-08-21",27,170000,170000,175400,TRUE,"КП ""Деснянське"" Чернігівської міськради"
459075,529854,556,290000,280000,"2013-11-12",22,280000,280000,282000,TRUE,"КП ""Харківблагоустрій"""
457781,521178,240870,181000,156000,"2013-09-17",13,156000,156000,162000,TRUE,"Гайворонський комбінат комунальних підприємств"
458666,525462,1409,240000,233930,"2013-10-15",1,233930,233930,240000,TRUE,"Департамент забезпечення діяльності Державної пенітенціарної служби України"
452326,514614,239574,188240,188240,"2013-08-02",14,188240,188240,198200,TRUE,"Червонопопівська сільська рада Кремінського району Луганської області"
460266,524927,243171,180000,180000,"2013-10-14",15,180000,180000,194500,TRUE,"КП ""Еко-Місто"""
451535,516152,9228,520000,519000,"2013-08-14",1,519000,519000,622800,TRUE,"КП ""Боярське головне виробниче управління житлово-комунального господарства"" Київської області"
454483,517339,92812,170000,170000,"2013-08-20",26,170000,170000,175400,TRUE,"КП ""ЖЕК-10"" Чернігівської міськради"
458080,522343,3342,190000,170000,"2013-09-24",27,170000,170000,171000,TRUE,"КП ""Новозаводське"" Чернігівської міськради"
453156,514888,675,132000,132000,"2013-08-06",14,132000,132000,145000,TRUE,"КП ""Жилбудсервіс"""
458712,522444,149854,199900,181500,"2013-09-25",12,181500,181500,186000,TRUE,"Дударківська сільрада Бориспільського району Київської області"
453098,514806,238238,167000,167000,"2013-08-06",4,167000,167000,170000,TRUE,"Турбівський комбінат комунальних підприємств Турбівської селищної ради Липовецького району Вінницької області"
452976,514054,239972,169000,163500,"2013-07-30",24,163500,163500,170000,TRUE,"Зіньківська сільська рада Віньковецького району Хмельницької області"
456259,526552,4431,263107,262920,"2013-10-21",22,262920,262920,263000,TRUE,"Комунальне підприємство ""Благоустрій"" м.Харкова"""
451862,520220,238713,170000,162000,"2013-09-06",5,162000,162000,170000,TRUE,"Маневицьке виробниче управління житлово-комунального господарства Волинської області "
455260,519267,124637,170000,170000,"2013-08-28",27,170000,170000,174000,TRUE,"КП ""ЖЕК - 13"" Чернігівської міськради"
461978,531438,162502,2e+05,178200,"2013-11-20",12,178200,178200,190000,TRUE,"КП ""Комбінат комунальних підприємств м.Василькова"" Київської області"
463543,553837,157253,4e+05,396166,"2014-01-21",21,396166,396166,399500,TRUE,"Бережанська міськрада Тернопільської області"
465669,538542,236675,161000,169000,"2013-12-23",14,169000,169000,210000,TRUE,"Бобриківська сільська рада Антрацитівського району Луганської області "
466400,534787,297,395000,394972,"2013-12-11",7,394972,394972,400120,TRUE,"КП ""Компанія ""Вода Донбасу"""
464064,531801,247602,180000,162000,"2013-11-20",13,162000,162000,164700,TRUE,"Помічнянський комбінат комунальних підприємств"
491593,562037,81995,190000,166000,"2014-02-07",18,166000,166000,170000,TRUE,"Токарівський психоневрологічний інтернат Лохвицького району Полтавської області"
529116,610264,556,1322021,1321800,"2014-08-19",22,1321800,1321800,1350000,TRUE,"КП ""Харківблагоустрій"""
